rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
153,Equatorial Guinea,CAF,0.946104953241956,1.7775387318364675,37.64073170731707,99,CAF,1.0352916163526222,1.0198200020876549,46.521520325203255,both,54,0.08918666311066625,-0.7577187297488126,8.880788617886182
88,Palestine,AFC,1.056686922184957,0.8578567672646112,49.38173983739838,100,AFC,0.8631703356601663,0.8474805401600711,46.36566666666667,both,-12,-0.19351658652479076,-0.010376227104540114,-3.0160731707317083
78,Malta,UEFA,1.2607788214087237,1.0044554379640556,50.21107317073172,101,UEFA,0.8592156870741374,0.8508019173446935,46.252081300813,both,-23,-0.40156313433458624,-0.1536535206193621,-3.9589918699187194
156,Luxembourg,UEFA,0.3342476026387292,1.0569103361119303,37.02442276422765,102,UEFA,0.8995935562271055,0.8970530137901548,46.23211382113821,both,54,0.5653459535883762,-0.15985732232177552,9.207691056910562
49,Faroe Islands,UEFA,1.4805929198919732,0.7474347621801193,56.0539268292683,103,UEFA,0.9416746128746332,0.9435264367041604,46.20862601626016,both,-54,-0.53891830701734,0.19609167452404108,-9.845300813008137
61,Niger,CAF,1.564167852430253,0.9540623863851414,54.4799349593496,104,CAF,1.0719534380837672,1.112632798413398,45.90680487804878,both,-43,-0.4922144143464857,0.1585704120282565,-8.573130081300818
101,Moldova,UEFA,1.2742058456427403,1.2334831361022722,47.63279674796748,105,UEFA,0.98982458278097,1.023137670535955,45.885813008130086,both,-4,-0.28438126286177035,-0.21034546556631728,-1.7469837398373969
117,Mozambique,CAF,1.0013598461274082,1.243878604956439,44.05486991869918,106,CAF,1.033116514710157,1.0850550432329438,45.73931707317073,both,11,0.03175666858274884,-0.1588235617234952,1.684447154471549
140,Mauritania,CAF,0.4251002817611769,0.9018817164802454,40.13276422764228,107,CAF,0.8319588784263281,0.8913409101890516,45.403739837398376,both,33,0.4068585966651512,-0.010540806291193805,5.2709756097561
123,Sierra Leone,CAF,1.164234087784341,1.5670074017462012,42.55439837398374,108,CAF,1.0136945291712491,1.1046609104080167,45.24557723577236,both,15,-0.15053955861309176,-0.4623464913381845,2.6911788617886216
83,Cyprus,UEFA,1.4546403422374945,1.2401884692387075,49.77630081300813,109,UEFA,0.9766116753288346,1.063448870136236,45.2268699186992,both,-26,-0.47802866690865986,-0.1767395991024716,-4.5494308943089266
127,Kenya,CAF,0.7067641131838416,1.0680664297465734,42.21273170731708,110,CAF,0.9644956563991955,1.0784717606223704,44.913796747967474,both,17,0.25773154321535396,0.010405330875796981,2.7010650406503913
105,Latvia,UEFA,0.9314151619142031,0.9961869486258677,46.02920325203252,111,UEFA,0.9331822208305324,1.0497343249441566,44.86841463414634,both,-6,0.0017670589163292227,0.053547376318288986,-1.1607886178861762
58,Libya,CAF,0.955662546963308,0.3484069563104348,54.77138211382114,112,CAF,0.9147344117967984,1.0440477260860035,44.66002439024391,both,-54,-0.040928135166509616,0.6956407697755687,-10.111357723577228
159,Botswana,CAF,0.635678386482248,1.5217813151089317,36.20964227642276,113,CAF,0.9027824003766154,1.036660405896816,44.570398373983735,both,46,0.26710401389436744,-0.4851209092121156,8.360756097560973
122,Zimbabwe,CAF,0.9806903863399395,1.3427757524975945,42.652447154471545,114,CAF,0.9978718082770764,1.1576141670469553,44.40731707317073,both,8,0.017181421937136898,-0.1851615854506392,1.7548699186991854
129,Tanzania,CAF,0.994623791756703,1.411501311524872,42.082,115,CAF,0.87139001620811,1.020415377309089,44.35508130081301,both,14,-0.12323377554859305,-0.3910859342157831,2.2730813008130113
86,Syria,AFC,0.9953728872074836,0.7777278378094638,49.57837398373984,116,AFC,0.8361115303009703,0.9919483274877956,44.21226829268293,both,-30,-0.15926135690651333,0.21422048967833185,-5.366105691056909
79,Suriname,CONCACAF,1.2124452554645433,0.9623706718713504,50.133886178861786,117,CONCACAF,0.8559551931409588,1.0321025799162076,44.04860975609756,both,-38,-0.3564900623235845,0.06973190804485718,-6.085276422764224
36,Madagascar,CAF,1.8762016122718523,0.9348600394231064,58.25014634146341,118,CAF,1.0108270743506025,1.2039357950377143,44.04268292682927,both,-82,-0.8653745379212499,0.26907575561460795,-14.207463414634141
121,Bahrain,AFC,0.951189916125576,1.311861723562406,42.6629512195122,119,AFC,0.8812131422896659,1.0716299440095112,43.91214634146341,both,2,-0.06997677383591017,-0.24023177955289476,1.2491951219512103
89,Haiti,CONCACAF,1.1193930645859305,0.9408859425400842,49.18371544715448,120,CONCACAF,0.99989866353175,1.21227447307505,43.805804878048775,both,-31,-0.11949440105418041,0.2713885305349659,-5.377910569105708
120,Congo,CAF,1.1846533033204036,1.540643136031552,43.07487804878049,121,CAF,1.0702967762302171,1.296262048205711,43.78590243902439,both,-1,-0.11435652709018651,-0.244381087825841,0.7110243902438995
112,Indonesia,AFC,0.7796900249375792,0.9369390951442392,44.78430894308943,122,AFC,0.6078421694608943,0.7797291538836184,43.62942276422764,both,-10,-0.1718478554766849,-0.15720994126062082,-1.154886178861787
111,Malawi,CAF,0.8192835113560593,0.9790091309196,44.78649593495936,123,CAF,0.8520213967223439,1.0664232591362997,43.57841463414634,both,-12,0.032737885366284636,0.0874141282166997,-1.2080813008130207
103,Lithuania,UEFA,0.956611121921586,0.9320281816910914,47.1899837398374,124,UEFA,0.8414034521982616,1.0565741678041307,43.54392682926829,both,-21,-0.11520766972332441,0.12454598611303935,-3.646056910569115
116,Liberia,CAF,1.228148208571959,1.4890602239607311,44.15784552845528,125,CAF,0.93288221960707,1.1660496057015706,43.47978861788618,both,-9,-0.2952659889648891,-0.32301061825916055,-0.6780569105691043
157,Guinea-Bissau,CAF,0.5741132044407874,1.3734069698701183,36.93037398373984,126,CAF,0.8621409144304717,1.0901208291510471,43.44124390243903,both,31,0.2880277099896843,-0.2832861407190712,6.510869918699186
142,Sudan,CAF,0.6356258311862544,1.2084247923027651,39.62127642276423,127,CAF,0.7292921652032384,0.9352989273526116,43.43209756097561,both,15,0.09366633401698399,-0.27312586495015356,3.810821138211381
154,North Korea,AFC,0.9472772393237384,1.7826581119847489,37.61825203252032,128,AFC,0.9717335205377532,1.2274819723704609,43.28150406504065,both,26,0.024456281214014775,-0.555176139614288,5.663252032520333
170,Central African Republic,CAF,0.6668582790459527,1.8215378106934808,33.67985365853659,129,CAF,0.9423700106437176,1.200449818442596,43.201447154471545,both,41,0.2755117315977649,-0.6210879922508847,9.521593495934958
187,Martinique,CONCACAF,0.0018271506889464,1.5403504713603018,27.336073170731705,130,CONCACAF,0.8484279781047559,1.1034895050019091,43.127252032520325,both,57,0.8466008274158094,-0.43686096635839267,15.79117886178862
114,Ethiopia,CAF,0.99419432385172,1.2126132115340444,44.32817073170732,131,CAF,0.8829358279211643,1.1440032249856098,43.085691056910576,both,-17,-0.1112584959305557,-0.06860998654843464,-1.2424796747967406
92,China PR,AFC,1.0963011861583143,0.953193712104796,48.76013821138211,132,AFC,0.8713372343185062,1.1321736958308126,43.0599837398374,both,-40,-0.2249639518398081,0.17897998372601664,-5.700154471544714
160,Rwanda,CAF,0.3838622733107503,1.201091846738796,36.15678861788618,133,CAF,0.7769429212306362,1.0206168532251232,43.04874796747968,both,27,0.39308064791988595,-0.1804749935136729,6.891959349593499
